route_id,service_id,trip_id,trip_short_name,trip_headsign,direction_id,block_id,shape_id,bikes_allowed,wheelchair_accessible,trip_type,drt_max_travel_time,drt_avg_travel_time,drt_advance_book_min,drt_pickup_message,drt_drop_off_message,continuous_pickup_message,continuous_drop_off_message,tts_trip_headsign,tts_trip_short_name
1418,c_67699_b_78273_d_31,t_5404298_b_78273_tn_0,,,0,103251,p_901237,,,,3t+5.00,2t+3.00,2880.00,,,"Wait in a safe, visible and low speed zone area and flag the bus from the side of the road. Pickups are at the driver’s discretion.",Please communicate with the driver about your desired drop off. It is at the driver’s discretion to determine a safe location to stop.,,
1418,c_67699_b_78273_d_31,t_5404302_b_78273_tn_0,,,0,103249,p_901241,,,,3t+5.00,2t+3.00,2880.00,,,"Wait in a safe, visible and low speed zone area and flag the bus from the side of the road. Pickups are at the driver’s discretion.",Please communicate with the driver about your desired drop off. It is at the driver’s discretion to determine a safe location to stop.,,
1418,c_67699_b_78273_d_31,t_5404303_b_78273_tn_0,,,0,103249,p_1304568,,,,3t+5.00,2t+3.00,2880.00,,,"Wait in a safe, visible and low speed zone area and flag the bus from the side of the road. Pickups are at the driver’s discretion.",Please communicate with the driver about your desired drop off. It is at the driver’s discretion to determine a safe location to stop.,,
1418,c_67699_b_78273_d_31,t_5404271_b_78273_tn_0,,,0,103251,p_901240,,,,3t+5.00,2t+3.00,2880.00,,,"Wait in a safe, visible and low speed zone area and flag the bus from the side of the road. Pickups are at the driver’s discretion.",Please communicate with the driver about your desired drop off. It is at the driver’s discretion to determine a safe location to stop.,,
1418,c_67699_b_78273_d_31,t_5404309_b_78273_tn_0,,,0,103252,p_1277943,,,,3t+5.00,2t+3.00,2880.00,,,"Wait in a safe, visible and low speed zone area and flag the bus from the side of the road. Pickups are at the driver’s discretion.",Please communicate with the driver about your desired drop off. It is at the driver’s discretion to determine a safe location to stop.,,
1418,c_67699_b_78273_d_31,t_5404300_b_78273_tn_0,,,0,103252,p_901234,,,,3t+5.00,2t+3.00,2880.00,,,"Wait in a safe, visible and low speed zone area and flag the bus from the side of the road. Pickups are at the driver’s discretion.",Please communicate with the driver about your desired drop off. It is at the driver’s discretion to determine a safe location to stop.,,
1418,c_67699_b_78273_d_31,t_5404314_b_78273_tn_0,,,0,103250,p_901234,,,,3t+5.00,2t+3.00,2880.00,,,"Wait in a safe, visible and low speed zone area and flag the bus from the side of the road. Pickups are at the driver’s discretion.",Please communicate with the driver about your desired drop off. It is at the driver’s discretion to determine a safe location to stop.,,
1418,c_67699_b_78273_d_31,t_5404315_b_78273_tn_0,,,0,103250,p_901240,,,,3t+5.00,2t+3.00,2880.00,,,"Wait in a safe, visible and low speed zone area and flag the bus from the side of the road. Pickups are at the driver’s discretion.",Please communicate with the driver about your desired drop off. It is at the driver’s discretion to determine a safe location to stop.,,
1418,c_67699_b_78273_d_31,t_5404301_b_78273_tn_0,,,1,103249,p_787276,,,,3t+5.00,2t+3.00,2880.00,,,"Wait in a safe, visible and low speed zone area and flag the bus from the side of the road. Pickups are at the driver’s discretion.",Please communicate with the driver about your desired drop off. It is at the driver’s discretion to determine a safe location to stop.,,
1418,c_67699_b_78273_d_31,t_5404260_b_78273_tn_0,,,1,103249,p_901156,,,,3t+5.00,2t+3.00,2880.00,,,"Wait in a safe, visible and low speed zone area and flag the bus from the side of the road. Pickups are at the driver’s discretion.",Please communicate with the driver about your desired drop off. It is at the driver’s discretion to determine a safe location to stop.,,
1418,c_67699_b_78273_d_31,t_5404262_b_78273_tn_0,,,1,103251,p_787276,,,,3t+5.00,2t+3.00,2880.00,,,"Wait in a safe, visible and low speed zone area and flag the bus from the side of the road. Pickups are at the driver’s discretion.",Please communicate with the driver about your desired drop off. It is at the driver’s discretion to determine a safe location to stop.,,
1418,c_67699_b_78273_d_31,t_5404297_b_78273_tn_0,,,1,103251,p_901236,,,,3t+5.00,2t+3.00,2880.00,,,"Wait in a safe, visible and low speed zone area and flag the bus from the side of the road. Pickups are at the driver’s discretion.",Please communicate with the driver about your desired drop off. It is at the driver’s discretion to determine a safe location to stop.,,
